구분,충전소ID(cs_id),충전소명(cs_name),우편번호(zcode),충전기명(cp_name),커넥터 ID(connector_id),충전시작일시(start_timestamp),충전종료일시(stop_timestamp),충전시간(charging_time),충전요금(합계) (charging_fee),hour,charging_type
1038,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-01 16:51:00,2025-04-01 23:55,7:04:30,15123,16.0,완속
1039,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-01 16:50:00,2025-04-01 16:50,0:00:02,0,16.0,완속
1040,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-01 13:38:00,2025-04-01 14:41,1:03:38,19588,13.0,급속
1041,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-01 11:16:00,2025-04-01 11:58,0:41:13,11836,11.0,급속
1042,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-01 07:35:00,2025-04-01 7:52,0:17:09,3213,7.0,급속
1043,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-31 21:00:00,2025-03-31 23:09,2:08:32,2320,21.0,완속
1044,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-31 21:10:00,2025-03-31 21:35,0:24:38,10288,21.0,급속
1045,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-31 17:56:00,2025-03-31 17:58,0:01:19,551,17.0,급속
1046,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-31 08:21:00,2025-03-31 16:51,8:30:03,17959,8.0,완속
1047,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-31 10:35:00,2025-03-31 11:19,0:43:27,20178,10.0,급속
1048,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-30 17:07:00,2025-03-30 17:27,0:19:49,10125,17.0,급속
1049,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-30 02:28:00,2025-03-30 2:39,0:11:39,4975,2.0,급속
1050,1,한전KDN 본사,58322,완속-007-01,1.0,2025-03-29 06:55:00,2025-03-29 16:12,9:17:01,20129,6.0,완속
1051,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-29 13:28:00,2025-03-29 14:10,0:41:42,10566,13.0,급속
1052,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-29 01:39:00,2025-03-29 1:58,0:19:10,8383,1.0,급속
1053,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-29 01:34:00,2025-03-29 1:38,0:03:37,742,1.0,급속
1054,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-28 22:36:00,2025-03-29 0:46,2:09:35,2331,22.0,완속
1055,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-29 00:11:00,2025-03-29 0:43,0:31:12,7089,0.0,급속
1056,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-28 22:34:00,2025-03-28 22:38,0:03:54,1377,22.0,급속
1057,1,한전KDN 본사,58322,완속-007-01,5.0,2025-03-28 08:53:00,2025-03-28 14:54,6:00:31,13305,8.0,완속
1058,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-28 11:27:00,2025-03-28 11:37,0:10:27,940,11.0,급속
1059,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-27 21:51:00,2025-03-28 1:20,3:29:31,3896,21.0,완속
1060,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-27 22:27:00,2025-03-28 0:04,1:36:38,19945,22.0,급속
1061,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-27 18:02:00,2025-03-27 18:13,0:10:42,2262,18.0,급속
1062,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-27 15:18:00,2025-03-27 16:04,0:45:41,19192,15.0,급속
1063,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-27 11:06:00,2025-03-27 11:56,0:50:10,17134,11.0,급속
1064,1,한전KDN 본사,58322,완속-007-01,1.0,2025-03-27 09:49:00,2025-03-27 11:18,1:29:13,3224,9.0,완속
1065,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-26 19:13:00,2025-03-26 19:52,0:38:45,17415,19.0,급속
1066,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-26 18:21:00,2025-03-26 18:55,0:34:02,8986,18.0,급속
1067,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-26 17:31:00,2025-03-26 18:25,0:54:44,14806,17.0,급속
1068,1,한전KDN 본사,58322,완속-007-01,3.0,2025-03-26 15:39:00,2025-03-26 15:40,0:01:01,0,15.0,완속
1069,1,한전KDN 본사,58322,완속-007-01,3.0,2025-03-26 15:38:00,2025-03-26 15:38,0:00:04,0,15.0,완속
1070,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-26 10:08:00,2025-03-26 10:37,0:28:42,10888,10.0,급속
1071,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-26 09:00:00,2025-03-26 9:59,0:59:29,14497,9.0,급속
1072,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-26 08:51:00,2025-03-26 9:03,0:11:43,1061,8.0,급속
1073,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-26 08:45:00,2025-03-26 9:03,0:17:44,3886,8.0,급속
1074,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-26 08:24:00,2025-03-26 9:02,0:38:39,12877,8.0,급속
1075,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-26 08:28:00,2025-03-26 8:41,0:12:49,3057,8.0,급속
1076,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-25 22:29:00,2025-03-26 1:51,3:22:27,3807,22.0,완속
1077,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-25 15:20:00,2025-03-25 16:06,0:46:54,14233,15.0,급속
1078,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-25 10:44:00,2025-03-25 11:16,0:31:23,9663,10.0,급속
1079,1,한전KDN 본사,58322,완속-007-01,5.0,2025-03-24 23:16:00,2025-03-25 2:09,2:52:37,3144,23.0,완속
1080,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-24 16:40:00,2025-03-25 0:06,7:26:52,16391,16.0,완속
1081,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-24 16:46:00,2025-03-24 17:09,0:23:14,15271,16.0,급속
1082,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-24 13:35:00,2025-03-24 15:52,2:16:33,5010,13.0,완속
1083,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-24 08:53:00,2025-03-24 9:39,0:45:40,10947,8.0,급속
1084,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-23 21:29:00,2025-03-23 21:51,0:21:34,8716,21.0,급속
1085,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-23 18:23:00,2025-03-23 18:39,0:16:12,6193,18.0,급속
1086,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-21 21:15:00,2025-03-22 2:08,4:52:32,5409,21.0,완속
1087,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-21 22:39:00,2025-03-22 0:46,2:07:04,21167,22.0,급속
1088,1,한전KDN 본사,58322,완속-007-01,2.0,2025-03-21 15:41:00,2025-03-21 21:47,6:05:50,13351,15.0,완속
1089,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-21 15:48:00,2025-03-21 16:22,0:34:10,5923,15.0,급속
1090,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-21 10:36:00,2025-03-21 12:14,1:38:19,28426,10.0,급속
1091,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-21 09:40:00,2025-03-21 10:27,0:47:49,15923,9.0,급속
1092,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-21 08:54:00,2025-03-21 9:08,0:13:31,3324,8.0,급속
1093,1,한전KDN 본사,58322,완속-007-01,5.0,2025-03-20 21:11:00,2025-03-21 4:55,7:44:34,16453,21.0,완속
1094,1,한전KDN 본사,58322,완속-007-01,2.0,2025-03-20 21:48:00,2025-03-20 22:29,0:40:51,749,21.0,완속
1095,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-20 19:21:00,2025-03-20 20:14,0:53:26,18175,19.0,급속
1096,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-20 18:16:00,2025-03-20 18:26,0:10:55,2925,18.0,급속
1097,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-20 17:19:00,2025-03-20 17:54,0:34:59,5899,17.0,급속
1098,1,한전KDN 본사,58322,완속-007-01,1.0,2025-03-20 12:40:00,2025-03-20 15:14,2:34:05,5426,12.0,완속
1099,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-20 12:55:00,2025-03-20 13:50,0:54:27,19216,12.0,급속
1100,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-20 12:45:00,2025-03-20 13:44,0:59:39,8383,12.0,급속
1101,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-20 11:34:00,2025-03-20 13:30,1:56:36,20882,11.0,급속
1102,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-19 18:20:00,2025-03-19 22:24,4:03:54,8981,18.0,완속
1103,1,한전KDN 본사,58322,완속-007-01,3.0,2025-03-19 12:34:00,2025-03-19 14:04,1:30:36,2917,12.0,완속
1104,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-19 13:16:00,2025-03-19 13:50,0:33:45,6603,13.0,급속
1105,1,한전KDN 본사,58322,완속-007-01,1.0,2025-03-19 12:53:00,2025-03-19 12:53,0:00:03,0,12.0,완속
1106,1,한전KDN 본사,58322,완속-007-01,1.0,2025-03-19 08:18:00,2025-03-19 11:17,2:59:27,1707,8.0,완속
1107,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-19 10:27:00,2025-03-19 11:15,0:48:37,19026,10.0,급속
1108,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-19 09:40:00,2025-03-19 10:13,0:32:52,11645,9.0,급속
1109,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-18 20:52:00,2025-03-18 22:07,1:14:57,24113,20.0,급속
1110,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-18 20:33:00,2025-03-18 21:24,0:51:23,13852,20.0,급속
1111,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-18 16:42:00,2025-03-18 17:20,0:38:11,9022,16.0,급속
1112,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-18 13:06:00,2025-03-18 13:20,0:14:19,3431,13.0,급속
1113,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-18 10:14:00,2025-03-18 10:30,0:15:35,3053,10.0,급속
1114,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-18 08:55:00,2025-03-18 9:30,0:34:41,10670,8.0,급속
1115,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-18 08:57:00,2025-03-18 9:20,0:22:36,8768,8.0,급속
1116,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-17 21:54:00,2025-03-17 23:27,1:32:34,3338,21.0,완속
1117,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-17 12:08:00,2025-03-17 12:33,0:25:27,6363,12.0,급속
1118,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-17 10:31:00,2025-03-17 10:53,0:21:45,3841,10.0,급속
1119,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-17 08:02:00,2025-03-17 8:32,0:30:23,6558,8.0,급속
1120,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-15 22:14:00,2025-03-16 1:13,2:59:42,3277,22.0,완속
1121,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-15 16:52:00,2025-03-15 17:37,0:44:41,12110,16.0,급속
1122,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-15 15:44:00,2025-03-15 16:22,0:37:44,12825,15.0,급속
1123,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-14 22:19:00,2025-03-15 1:10,2:51:04,3097,22.0,완속
1124,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-14 18:26:00,2025-03-14 20:35,2:08:38,22919,18.0,급속
1125,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-14 19:21:00,2025-03-14 20:13,0:52:09,17679,19.0,급속
1126,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-14 19:08:00,2025-03-14 20:03,0:54:42,15018,19.0,급속
1127,1,한전KDN 본사,58322,완속-007-01,2.0,2025-03-14 16:09:00,2025-03-14 18:36,2:26:46,5069,16.0,완속
1128,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-14 14:27:00,2025-03-14 14:34,0:07:36,1585,14.0,급속
1129,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-14 11:09:00,2025-03-14 11:32,0:22:55,9323,11.0,급속
1130,1,한전KDN 본사,58322,완속-007-01,1.0,2025-03-14 08:50:00,2025-03-14 9:17,0:26:53,901,8.0,완속
1131,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-14 08:52:00,2025-03-14 8:53,0:00:46,138,8.0,급속
1132,1,한전KDN 본사,58322,완속-007-01,3.0,2025-03-13 21:48:00,2025-03-14 1:53,4:04:54,4522,21.0,완속
1133,1,한전KDN 본사,58322,완속-007-01,2.0,2025-03-13 16:42:00,2025-03-14 0:02,7:20:17,15912,16.0,완속
1134,1,한전KDN 본사,58322,완속-007-01,3.0,2025-03-13 12:36:00,2025-03-13 17:48,5:11:43,11240,12.0,완속
1135,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-13 15:53:00,2025-03-13 16:54,1:00:30,19879,15.0,급속
1136,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-13 14:50:00,2025-03-13 15:13,0:22:55,7800,14.0,급속
1137,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-13 13:08:00,2025-03-13 14:27,1:19:09,20802,13.0,급속
1138,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-13 13:07:00,2025-03-13 14:12,1:05:04,4295,13.0,급속
1139,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-13 12:54:00,2025-03-13 13:36,0:42:35,10392,12.0,급속
1140,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-13 11:14:00,2025-03-13 11:56,0:42:48,15372,11.0,급속
1141,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-12 11:09:00,2025-03-12 11:45,0:36:12,11707,11.0,급속
1142,1,한전KDN 본사,58322,완속-007-01,4.0,2025-03-11 16:31:00,2025-03-11 22:16,5:45:39,12368,16.0,완속
1143,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-11 19:57:00,2025-03-11 20:15,0:17:42,3504,19.0,급속
1144,1,한전KDN 본사,58322,완속-007-01,3.0,2025-03-11 15:52:00,2025-03-11 19:04,3:12:16,6771,15.0,완속
1145,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-11 16:53:00,2025-03-11 17:26,0:33:52,8702,16.0,급속
1146,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-11 16:36:00,2025-03-11 17:22,0:45:42,12356,16.0,급속
1147,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-11 12:33:00,2025-03-11 13:21,0:48:16,3178,12.0,급속
1148,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-11 12:46:00,2025-03-11 13:16,0:30:45,6599,12.0,급속
1149,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-11 10:15:00,2025-03-11 10:44,0:29:14,13741,10.0,급속
1150,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-10 09:43:00,2025-03-10 9:55,0:11:28,1766,9.0,급속
1151,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-08 16:32:00,2025-03-08 17:21,0:49:26,16513,16.0,급속
1152,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-08 16:39:00,2025-03-08 17:11,0:31:30,13050,16.0,급속
1153,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-08 10:49:00,2025-03-08 11:25,0:35:46,15587,10.0,급속
1154,1,한전KDN 본사,58322,완속-007-01,5.0,2025-03-07 18:21:00,2025-03-08 4:03,9:42:26,20995,18.0,완속
1155,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-07 19:01:00,2025-03-07 19:24,0:23:42,4816,19.0,급속
1156,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-07 18:58:00,2025-03-07 18:59,0:00:12,0,18.0,급속
1157,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-07 14:54:00,2025-03-07 15:42,0:47:49,10222,14.0,급속
1158,1,한전KDN 본사,58322,완속-007-01,2.0,2025-03-07 14:19:00,2025-03-07 15:10,0:51:03,1816,14.0,완속
1159,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-07 13:57:00,2025-03-07 15:03,1:05:40,17173,13.0,급속
1160,1,한전KDN 본사,58322,완속-007-01,5.0,2025-03-06 22:08:00,2025-03-07 1:55,3:47:21,4235,22.0,완속
1161,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-06 20:23:00,2025-03-06 22:03,1:39:14,22079,20.0,급속
1162,1,한전KDN 본사,58322,완속-007-01,2.0,2025-03-06 15:30:00,2025-03-06 18:05,2:34:50,5459,15.0,완속
1163,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-06 16:36:00,2025-03-06 16:55,0:18:49,7706,16.0,급속
1164,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-06 16:23:00,2025-03-06 16:34,0:11:05,8404,16.0,급속
1165,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-06 16:19:00,2025-03-06 16:22,0:02:14,1332,16.0,급속
1166,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-06 16:14:00,2025-03-06 16:17,0:02:34,923,16.0,급속
1167,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-06 16:09:00,2025-03-06 16:12,0:03:56,1450,16.0,급속
1168,1,한전KDN 본사,58322,급속-200-01,2.0,2025-03-06 15:09:00,2025-03-06 15:36,0:27:32,11045,15.0,급속
1169,1,한전KDN 본사,58322,급속-100-01,2.0,2025-03-06 11:36:00,2025-03-06 11:53,0:17:01,3081,11.0,급속
1170,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-06 09:36:00,2025-03-06 10:34,0:58:39,15819,9.0,급속
1171,1,한전KDN 본사,58322,완속-007-01,2.0,2025-03-05 19:15:00,2025-03-05 19:16,0:01:01,0,19.0,완속
1172,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-05 16:38:00,2025-03-05 17:31,0:52:47,15038,16.0,급속
1173,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-05 14:55:00,2025-03-05 15:23,0:27:51,5326,14.0,급속
1174,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-05 11:26:00,2025-03-05 11:26,0:00:31,0,11.0,급속
1175,1,한전KDN 본사,58322,급속-200-01,1.0,2025-03-05 10:44:00,2025-03-05 11:19,0:35:17,20993,10.0,급속
1176,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-05 09:33:00,2025-03-05 10:27,0:53:48,13935,9.0,급속
1177,1,한전KDN 본사,58322,완속-007-01,5.0,2025-03-04 21:14:00,2025-03-05 2:14,5:00:20,5567,21.0,완속
1178,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-04 19:41:00,2025-03-04 21:21,1:40:05,20285,19.0,급속
1179,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-04 10:12:00,2025-03-04 10:50,0:37:37,13866,10.0,급속
1180,1,한전KDN 본사,58322,급속-100-02,2.0,2025-03-04 09:00:00,2025-03-04 10:35,1:34:54,26562,9.0,급속
1181,1,한전KDN 본사,58322,완속-007-01,5.0,2025-03-03 21:12:00,2025-03-04 0:21,3:09:04,3540,21.0,완속
1182,1,한전KDN 본사,58322,급속-100-01,1.0,2025-03-03 18:42:00,2025-03-03 18:47,0:04:43,1835,18.0,급속
1183,1,한전KDN 본사,58322,급속-100-02,1.0,2025-03-03 16:05:00,2025-03-03 17:01,0:55:50,12006,16.0,급속
1184,1,한전KDN 본사,58322,완속-007-01,1.0,2025-03-01 23:37:00,2025-03-02 2:38,3:01:02,3284,23.0,완속
1185,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-28 23:03:00,2025-03-01 2:14,3:11:01,3519,23.0,완속
1186,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-28 21:36:00,2025-02-28 22:33,0:56:22,19605,21.0,급속
1187,1,한전KDN 본사,58322,급속-100-01,1.0,2025-02-28 15:44:00,2025-02-28 16:26,0:41:42,11079,15.0,급속
1188,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-28 14:54:00,2025-02-28 15:13,0:19:45,8085,14.0,급속
1189,1,한전KDN 본사,58322,급속-100-02,2.0,2025-02-28 10:34:00,2025-02-28 11:12,0:38:01,14723,10.0,급속
1190,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-27 19:13:00,2025-02-27 19:59,0:45:33,13616,19.0,급속
1191,1,한전KDN 본사,58322,급속-100-01,1.0,2025-02-27 17:08:00,2025-02-27 17:10,0:02:07,336,17.0,급속
1192,1,한전KDN 본사,58322,급속-100-01,1.0,2025-02-27 16:27:00,2025-02-27 16:30,0:02:43,405,16.0,급속
1193,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-27 07:51:00,2025-02-27 15:07,7:15:42,9067,7.0,완속
1194,1,한전KDN 본사,58322,급속-100-01,2.0,2025-02-27 13:38:00,2025-02-27 14:30,0:51:53,17242,13.0,급속
1195,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-27 13:49:00,2025-02-27 14:05,0:15:57,5329,13.0,급속
1196,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-27 13:20:00,2025-02-27 13:35,0:15:39,6516,13.0,급속
1197,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-27 10:21:00,2025-02-27 10:49,0:27:24,7411,10.0,급속
1198,1,한전KDN 본사,58322,급속-100-01,1.0,2025-02-27 09:03:00,2025-02-27 9:45,0:41:58,16395,9.0,급속
1199,1,한전KDN 본사,58322,급속-100-02,2.0,2025-02-26 16:59:00,2025-02-26 17:20,0:21:41,8098,16.0,급속
1200,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-26 13:16:00,2025-02-26 14:34,1:17:43,25226,13.0,급속
1201,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-26 07:31:00,2025-02-26 14:12,6:40:46,13233,7.0,완속
1202,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-25 23:31:00,2025-02-26 1:56,2:25:09,2711,23.0,완속
1203,1,한전KDN 본사,58322,완속-007-01,4.0,2025-02-25 18:44:00,2025-02-25 21:33,2:48:24,6173,18.0,완속
1204,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-25 18:54:00,2025-02-25 19:42,0:47:50,17308,18.0,급속
1205,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-25 07:39:00,2025-02-25 8:07,0:27:49,5399,7.0,급속
1206,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-24 10:01:00,2025-02-24 11:00,0:59:09,22822,10.0,급속
1207,1,한전KDN 본사,58322,급속-100-01,1.0,2025-02-24 10:12:00,2025-02-24 10:53,0:41:17,12648,10.0,급속
1208,1,한전KDN 본사,58322,급속-100-01,2.0,2025-02-23 19:32:00,2025-02-23 20:46,1:14:07,9545,19.0,급속
1209,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-23 19:34:00,2025-02-23 20:30,0:55:35,20545,19.0,급속
1210,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-22 21:34:00,2025-02-23 0:55,3:20:12,3608,21.0,완속
1211,1,한전KDN 본사,58322,완속-007-01,4.0,2025-02-21 16:52:00,2025-02-22 4:17,11:25:08,25138,16.0,완속
1212,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-21 21:24:00,2025-02-22 1:00,3:35:58,3873,21.0,완속
1213,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-21 19:19:00,2025-02-21 21:06,1:46:42,26271,19.0,급속
1214,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-21 17:37:00,2025-02-21 18:50,1:13:40,18994,17.0,급속
1215,1,한전KDN 본사,58322,완속-007-01,4.0,2025-02-21 16:52:00,2025-02-21 16:52,0:00:02,0,16.0,완속
1216,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-21 14:28:00,2025-02-21 15:22,0:53:49,23495,14.0,급속
1217,1,한전KDN 본사,58322,급속-100-01,1.0,2025-02-21 12:36:00,2025-02-21 14:14,1:38:45,13869,12.0,급속
1218,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-21 12:48:00,2025-02-21 13:33,0:44:38,11145,12.0,급속
1219,1,한전KDN 본사,58322,완속-007-01,4.0,2025-02-20 18:25:00,2025-02-21 2:08,7:43:06,16910,18.0,완속
1220,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-20 21:12:00,2025-02-21 1:35,4:23:27,4895,21.0,완속
1221,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-20 18:53:00,2025-02-21 0:05,5:12:13,11244,18.0,완속
1222,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-20 17:09:00,2025-02-20 19:06,1:57:16,17849,17.0,급속
1223,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-20 18:52:00,2025-02-20 18:52,0:00:02,0,18.0,완속
1224,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-20 12:58:00,2025-02-20 18:06,5:07:08,9346,12.0,완속
1225,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-20 17:20:00,2025-02-20 17:48,0:27:57,10437,17.0,급속
1226,1,한전KDN 본사,58322,완속-007-01,5.0,2025-02-20 15:11:00,2025-02-20 17:18,2:06:52,4520,15.0,완속
1227,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-20 15:19:00,2025-02-20 15:35,0:15:04,4861,15.0,급속
1228,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-20 14:46:00,2025-02-20 15:10,0:23:22,7352,14.0,급속
1229,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-20 13:51:00,2025-02-20 14:26,0:34:43,15930,13.0,급속
1230,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-20 08:25:00,2025-02-20 9:47,1:22:01,2969,8.0,완속
1231,1,한전KDN 본사,58322,완속-007-01,5.0,2025-02-19 22:00:00,2025-02-20 1:57,3:57:29,4459,22.0,완속
1232,1,한전KDN 본사,58322,완속-007-01,4.0,2025-02-19 16:55:00,2025-02-20 1:48,8:53:20,19390,16.0,완속
1233,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-19 18:04:00,2025-02-19 20:40,2:36:08,5279,18.0,완속
1234,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-19 16:47:00,2025-02-19 17:09,0:22:18,766,16.0,완속
1235,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-19 13:47:00,2025-02-19 14:34,0:47:36,1688,13.0,완속
1236,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-19 10:06:00,2025-02-19 10:18,0:11:31,2435,10.0,급속
1237,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-19 08:23:00,2025-02-19 9:42,1:18:27,2810,8.0,완속
1238,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-18 21:20:00,2025-02-19 0:39,3:19:43,3726,21.0,완속
1239,1,한전KDN 본사,58322,급속-100-01,2.0,2025-02-18 16:37:00,2025-02-18 17:18,0:41:51,13220,16.0,급속
1240,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-18 13:00:00,2025-02-18 13:23,0:22:47,770,13.0,완속
1241,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-18 08:50:00,2025-02-18 10:18,1:28:34,3169,8.0,완속
